timestamp,src_ip,dst_ip,src_port,dst_port,protocol,length,ttl,tcp_flags,attack_type
1742703993.761816,198.51.100.47,10.0.0.84,20108,445,SMB,441,64,16,brute_force
1742703994.0511527,198.51.100.47,10.0.0.84,39890,445,SMB,434,64,16,brute_force
1742703995.2345834,10.179.210.188,104.29.145.195,42555,6667,HTTP,1376,64,16,data_exfiltration
1742703996.3061497,10.179.210.188,104.29.145.195,31626,6667,HTTPS,1303,64,16,data_exfiltration
1742703996.6705828,10.179.210.188,104.29.145.195,64937,6667,TCP,1253,64,16,data_exfiltration
1742703996.9717877,10.179.210.188,104.29.145.195,41624,6667,TCP,1242,64,16,data_exfiltration
1742703998.0531723,198.51.100.47,10.0.0.84,53081,445,SMB,462,64,16,brute_force
1742703998.1440053,10.179.210.188,104.29.145.195,21976,6667,HTTPS,1309,64,16,data_exfiltration
1742703998.7310674,10.179.210.188,104.29.145.195,20261,6667,HTTPS,1244,64,16,data_exfiltration
1742703999.4423354,10.179.210.188,104.29.145.195,58686,6667,TCP,1328,64,16,data_exfiltration
1742704000.8586607,10.179.210.188,104.29.145.195,28441,6667,HTTPS,1202,64,16,data_exfiltration
1742704002.0934095,192.168.1.162,198.51.100.81,45794,53,DNS,78,64,,suspicious_dns
1742704002.2612162,10.179.210.188,104.29.145.195,18934,6667,HTTPS,1466,64,16,data_exfiltration
1742704002.300486,10.179.210.188,104.29.145.195,58321,6667,HTTPS,1356,64,16,data_exfiltration
1742704002.4455523,198.51.100.47,10.0.0.84,57669,445,SMB,275,64,16,brute_force
1742704002.757263,198.51.100.47,10.0.0.84,62550,445,SMB,291,64,16,brute_force
1742704002.7647848,192.168.1.162,198.51.100.81,36298,53,DNS,66,64,,suspicious_dns
1742704003.7936442,10.179.210.188,104.29.145.195,37340,6667,HTTP,1454,64,16,data_exfiltration
1742704004.7270815,192.168.1.162,8.8.8.8,43658,53,DNS,116,64,,suspicious_dns
1742704005.1179101,10.179.210.188,104.29.145.195,49965,6667,HTTPS,1416,64,16,data_exfiltration
1742704005.5480735,198.51.100.47,10.0.0.84,49285,445,SMB,474,64,16,brute_force
1742704006.3823276,10.179.210.188,104.29.145.195,51402,6667,HTTPS,1356,64,16,data_exfiltration
1742704006.6603343,10.179.210.188,104.29.145.195,56481,6667,HTTP,1443,64,16,data_exfiltration
1742704006.6623213,10.179.210.188,104.29.145.195,30358,6667,HTTPS,1496,64,16,data_exfiltration
1742704006.715465,192.168.1.162,198.51.100.81,35184,53,DNS,107,64,,suspicious_dns
1742704006.7901213,198.51.100.47,10.0.0.84,63147,445,SMB,190,64,16,brute_force
1742704007.1982565,198.51.100.47,10.0.0.84,47870,445,SMB,330,64,16,brute_force
1742704008.0358567,198.51.100.47,10.0.0.84,31008,445,SMB,244,64,16,brute_force
1742704009.2036736,10.179.210.188,104.29.145.195,64179,6667,HTTP,1286,64,16,data_exfiltration
1742704009.702792,198.51.100.47,10.0.0.84,52244,445,SMB,150,64,16,brute_force
1742704010.2744484,10.179.210.188,104.29.145.195,14337,6667,HTTP,1291,64,16,data_exfiltration
1742704010.3274148,198.51.100.47,10.0.0.84,45790,445,SMB,215,64,16,brute_force
1742704010.7940447,198.51.100.47,10.0.0.84,35908,445,SMB,385,64,16,brute_force
1742704011.098558,10.179.210.188,104.29.145.195,58529,6667,TCP,1491,64,16,data_exfiltration
1742704011.629445,10.179.210.188,104.29.145.195,32967,6667,HTTP,1394,64,16,data_exfiltration
1742704011.691511,10.179.210.188,104.29.145.195,13432,6667,TCP,1399,64,16,data_exfiltration
1742704011.752743,198.51.100.47,10.0.0.84,25619,445,SMB,481,64,16,brute_force
1742704011.7604449,192.168.1.162,1.1.1.1,15599,53,DNS,79,64,,suspicious_dns
1742704012.7070923,10.179.210.188,104.29.145.195,42789,6667,TCP,1311,64,16,data_exfiltration
1742704012.7525868,198.51.100.47,10.0.0.84,47666,445,SMB,338,64,16,brute_force
1742704013.296231,198.51.100.47,10.0.0.84,35362,445,SMB,427,64,16,brute_force
1742704014.0749896,192.168.1.162,8.8.8.8,61941,53,DNS,85,64,,suspicious_dns
1742704014.1972148,198.51.100.47,10.0.0.84,27057,445,SMB,500,64,16,brute_force
1742704014.8335228,10.179.210.188,104.29.145.195,52198,6667,HTTPS,1203,64,16,data_exfiltration
1742704014.8803463,198.51.100.47,10.0.0.84,63248,445,SMB,135,64,16,brute_force
1742704016.0124526,198.51.100.47,10.0.0.84,44167,445,SMB,186,64,16,brute_force
1742704016.8784587,192.168.1.162,8.8.8.8,54688,53,DNS,329,64,,suspicious_dns
1742704017.4241471,198.51.100.47,10.0.0.84,26704,445,SMB,454,64,16,brute_force
1742704017.8592398,10.179.210.188,104.29.145.195,39642,6667,HTTPS,1241,64,16,data_exfiltration
1742704020.3444662,10.179.210.188,104.29.145.195,64056,6667,HTTP,1209,64,16,data_exfiltration
1742704020.9158762,198.51.100.47,10.0.0.84,57324,445,SMB,464,64,16,brute_force
1742704021.4502525,10.179.210.188,104.29.145.195,33958,6667,HTTPS,1365,64,16,data_exfiltration
1742704021.7316394,198.51.100.47,10.0.0.84,57534,445,SMB,337,64,16,brute_force
1742704022.0587406,192.168.1.162,198.51.100.81,29511,53,DNS,387,64,,suspicious_dns
1742704023.1631136,10.179.210.188,104.29.145.195,22358,6667,HTTP,1236,64,16,data_exfiltration
1742704024.307889,192.168.1.162,1.1.1.1,17737,53,DNS,325,64,,suspicious_dns
1742704024.5249164,10.179.210.188,104.29.145.195,28693,6667,TCP,1496,64,16,data_exfiltration
1742704024.951284,198.51.100.47,10.0.0.84,40811,445,SMB,220,64,16,brute_force
1742704026.1923115,10.179.210.188,104.29.145.195,20050,6667,HTTP,1499,64,16,data_exfiltration
1742704026.3265164,192.168.1.162,198.51.100.81,46124,53,DNS,328,64,,suspicious_dns
1742704026.5005548,10.179.210.188,104.29.145.195,58602,6667,TCP,1200,64,16,data_exfiltration
1742704026.5618458,10.179.210.188,104.29.145.195,60086,6667,TCP,1208,64,16,data_exfiltration
1742704027.2265575,198.51.100.47,10.0.0.84,17294,445,SMB,216,64,16,brute_force
1742704027.6925454,10.179.210.188,104.29.145.195,50707,6667,HTTPS,1491,64,16,data_exfiltration
1742704029.4818919,198.51.100.47,10.0.0.84,32827,445,SMB,330,64,16,brute_force
1742704029.6756625,10.179.210.188,104.29.145.195,47861,6667,HTTP,1499,64,16,data_exfiltration
1742704030.663867,198.51.100.47,10.0.0.84,40181,445,SMB,142,64,16,brute_force
1742704031.024863,198.51.100.47,10.0.0.84,58001,445,SMB,137,64,16,brute_force
1742704031.5444636,198.51.100.47,10.0.0.84,60968,445,SMB,297,64,16,brute_force
1742704033.4616783,10.179.210.188,104.29.145.195,42207,6667,TCP,1269,64,16,data_exfiltration
1742704034.5949364,10.179.210.188,104.29.145.195,36759,6667,TCP,1261,64,16,data_exfiltration
1742704034.9092278,10.179.210.188,104.29.145.195,34886,6667,HTTP,1279,64,16,data_exfiltration
1742704035.198426,10.179.210.188,104.29.145.195,38043,6667,HTTPS,1203,64,16,data_exfiltration
1742704036.0202885,10.179.210.188,104.29.145.195,29632,6667,HTTPS,1367,64,16,data_exfiltration
1742704036.0350149,10.179.210.188,104.29.145.195,54155,6667,HTTP,1477,64,16,data_exfiltration
1742704036.3204174,192.168.1.162,198.51.100.81,11401,53,DNS,110,64,,suspicious_dns
1742704038.27194,198.51.100.47,10.0.0.84,49010,445,SMB,165,64,16,brute_force
1742704039.3049617,198.51.100.47,10.0.0.84,50091,445,SMB,448,64,16,brute_force
1742704039.437989,10.179.210.188,104.29.145.195,41884,6667,HTTP,1233,64,16,data_exfiltration
1742704040.8100624,198.51.100.47,10.0.0.84,16679,445,SMB,479,64,16,brute_force
1742704040.9214861,198.51.100.47,10.0.0.84,28485,445,SMB,105,64,16,brute_force
1742704040.9430928,198.51.100.47,10.0.0.84,10244,445,SMB,334,64,16,brute_force
1742704040.9976432,192.168.1.162,1.1.1.1,26194,53,DNS,459,64,,suspicious_dns
1742704042.536357,10.179.210.188,104.29.145.195,35116,6667,HTTPS,1482,64,16,data_exfiltration
1742704042.7020068,10.179.210.188,104.29.145.195,39158,6667,HTTPS,1207,64,16,data_exfiltration
1742704043.1911886,198.51.100.47,10.0.0.84,52919,445,SMB,116,64,16,brute_force
1742704043.8387644,198.51.100.47,10.0.0.84,27095,445,SMB,339,64,16,brute_force
1742704043.9416835,198.51.100.47,10.0.0.84,11337,445,SMB,123,64,16,brute_force
1742704044.2543373,198.51.100.47,10.0.0.84,46082,445,SMB,419,64,16,brute_force
1742704045.0581667,198.51.100.47,10.0.0.84,50765,445,SMB,223,64,16,brute_force
1742704046.3618777,198.51.100.47,10.0.0.84,20944,445,SMB,274,64,16,brute_force
1742704046.9525685,10.179.210.188,104.29.145.195,43524,6667,HTTP,1234,64,16,data_exfiltration
1742704047.6220803,198.51.100.47,10.0.0.84,26252,445,SMB,497,64,16,brute_force
1742704047.758598,198.51.100.47,10.0.0.84,60428,445,SMB,432,64,16,brute_force
1742704048.5232124,198.51.100.47,10.0.0.84,48198,445,SMB,129,64,16,brute_force
1742704049.2842941,198.51.100.47,10.0.0.84,33617,445,SMB,253,64,16,brute_force
1742704049.8831594,192.168.1.162,1.1.1.1,49810,53,DNS,386,64,,suspicious_dns
1742704050.0913386,198.51.100.47,10.0.0.84,32751,445,SMB,147,64,16,brute_force
1742704052.124585,10.179.210.188,104.29.145.195,16771,6667,HTTP,1443,64,16,data_exfiltration
1742704053.066267,198.51.100.47,10.0.0.84,45213,445,SMB,210,64,16,brute_force
1742704053.565921,198.51.100.47,10.0.0.84,55544,445,SMB,388,64,16,brute_force
1742704054.4063487,10.179.210.188,104.29.145.195,35172,6667,TCP,1284,64,16,data_exfiltration
1742704055.34836,10.179.210.188,104.29.145.195,44572,6667,HTTPS,1409,64,16,data_exfiltration
1742704057.1076882,198.51.100.47,10.0.0.84,19028,445,SMB,116,64,16,brute_force
1742704057.1376565,198.51.100.47,10.0.0.84,22503,445,SMB,131,64,16,brute_force
1742704057.5947678,198.51.100.47,10.0.0.84,40135,445,SMB,439,64,16,brute_force
1742704059.5583382,198.51.100.47,10.0.0.84,23050,445,SMB,101,64,16,brute_force
1742704060.7448041,198.51.100.47,10.0.0.84,35895,445,SMB,369,64,16,brute_force
1742704062.0460563,10.179.210.188,104.29.145.195,13067,6667,TCP,1477,64,16,data_exfiltration
1742704062.195147,192.168.1.162,8.8.8.8,14527,53,DNS,63,64,,suspicious_dns
1742704062.3261266,192.168.1.162,198.51.100.81,64066,53,DNS,447,64,,suspicious_dns
1742704062.6366963,192.168.1.166,198.51.100.247,26687,53,HTTP,103,64,16,malware_c2
1742704064.3028812,198.51.100.47,10.0.0.84,37754,445,SMB,282,64,16,brute_force
1742704065.1642966,10.179.210.188,104.29.145.195,58926,6667,TCP,1262,64,16,data_exfiltration
1742704065.34658,198.51.100.47,10.0.0.84,62840,445,SMB,464,64,16,brute_force
1742704065.3737504,198.51.100.47,10.0.0.84,13683,445,SMB,253,64,16,brute_force
1742704065.375599,10.179.210.188,104.29.145.195,22169,6667,TCP,1379,64,16,data_exfiltration
1742704065.5053823,198.51.100.47,10.0.0.84,33428,445,SMB,465,64,16,brute_force
1742704066.2361,192.168.1.162,1.1.1.1,43308,53,DNS,494,64,,suspicious_dns
1742704067.1787748,198.51.100.47,10.0.0.84,62508,445,SMB,110,64,16,brute_force
1742704067.4962642,10.179.210.188,104.29.145.195,54038,6667,TCP,1473,64,16,data_exfiltration
1742704067.8697603,198.51.100.47,10.0.0.84,41878,445,SMB,412,64,16,brute_force
1742704067.8878558,198.51.100.47,10.0.0.84,37631,445,SMB,377,64,16,brute_force
1742704068.4329865,10.179.210.188,104.29.145.195,26219,6667,TCP,1475,64,16,data_exfiltration
1742704068.851705,10.179.210.188,104.29.145.195,63707,6667,HTTP,1332,64,16,data_exfiltration
1742704069.437306,192.168.1.162,8.8.8.8,16286,53,DNS,484,64,,suspicious_dns
1742704069.486211,198.51.100.47,10.0.0.84,18982,445,SMB,286,64,16,brute_force
1742704069.984747,10.179.210.188,104.29.145.195,51577,6667,HTTPS,1358,64,16,data_exfiltration
1742704071.0713897,192.168.1.162,8.8.8.8,41540,53,DNS,393,64,,suspicious_dns
1742704072.4077702,10.179.210.188,104.29.145.195,53801,6667,HTTPS,1473,64,16,data_exfiltration
1742704072.7188215,198.51.100.47,10.0.0.84,34205,445,SMB,445,64,16,brute_force
1742704072.9084573,10.179.210.188,104.29.145.195,26269,6667,HTTPS,1364,64,16,data_exfiltration
1742704073.2701483,192.168.1.162,198.51.100.81,43008,53,DNS,410,64,,suspicious_dns
1742704073.5834663,198.51.100.47,10.0.0.84,34076,445,SMB,251,64,16,brute_force
1742704073.7401128,10.179.210.188,104.29.145.195,52594,6667,HTTPS,1212,64,16,data_exfiltration
1742704074.5582078,10.179.210.188,104.29.145.195,52676,6667,HTTP,1361,64,16,data_exfiltration
1742704074.7957773,198.51.100.47,10.0.0.84,31283,445,SMB,306,64,16,brute_force
1742704074.9752836,10.179.210.188,104.29.145.195,47103,6667,TCP,1253,64,16,data_exfiltration
1742704075.2731662,10.179.210.188,104.29.145.195,51826,6667,HTTPS,1204,64,16,data_exfiltration
1742704075.7948816,10.179.210.188,104.29.145.195,37284,6667,TCP,1280,64,16,data_exfiltration
1742704076.403341,198.51.100.47,10.0.0.84,11845,445,SMB,229,64,16,brute_force
1742704077.5722656,198.51.100.47,10.0.0.84,60254,445,SMB,129,64,16,brute_force
1742704079.182468,198.51.100.47,10.0.0.84,55713,445,SMB,347,64,16,brute_force
1742704079.2009456,198.51.100.47,10.0.0.84,56813,445,SMB,286,64,16,brute_force
1742704080.2539134,10.179.210.188,104.29.145.195,61634,6667,HTTPS,1489,64,16,data_exfiltration
1742704080.6616364,192.168.1.162,1.1.1.1,29655,53,DNS,112,64,,suspicious_dns
1742704080.9693797,192.168.1.162,8.8.8.8,13386,53,DNS,450,64,,suspicious_dns
1742704081.956557,10.179.210.188,104.29.145.195,10277,6667,TCP,1375,64,16,data_exfiltration
1742704082.1384468,10.179.210.188,104.29.145.195,12835,6667,HTTPS,1442,64,16,data_exfiltration
1742704082.1729746,10.179.210.188,104.29.145.195,28892,6667,TCP,1359,64,16,data_exfiltration
1742704082.1841004,198.51.100.47,10.0.0.84,13727,445,SMB,414,64,16,brute_force
1742704083.5920985,10.179.210.188,104.29.145.195,63105,6667,TCP,1472,64,16,data_exfiltration
1742704084.0606613,198.51.100.47,10.0.0.84,41117,445,SMB,298,64,16,brute_force
1742704085.4178548,10.179.210.188,104.29.145.195,28396,6667,HTTPS,1285,64,16,data_exfiltration
1742704085.619347,10.179.210.188,104.29.145.195,19309,6667,HTTPS,1495,64,16,data_exfiltration
1742704085.86458,198.51.100.47,10.0.0.84,35348,445,SMB,480,64,16,brute_force
1742704087.6011395,198.51.100.47,10.0.0.84,51687,445,SMB,290,64,16,brute_force
1742704087.6494558,198.51.100.47,10.0.0.84,53176,445,SMB,442,64,16,brute_force
1742704089.4706328,10.179.210.188,104.29.145.195,40308,6667,TCP,1472,64,16,data_exfiltration
1742704089.4970865,198.51.100.47,10.0.0.84,35844,445,SMB,114,64,16,brute_force
1742704089.7910986,10.179.210.188,104.29.145.195,57662,6667,HTTP,1200,64,16,data_exfiltration
1742704089.7987497,10.179.210.188,104.29.145.195,35581,6667,HTTPS,1233,64,16,data_exfiltration
1742704090.3750775,198.51.100.47,10.0.0.84,38441,445,SMB,279,64,16,brute_force
1742704090.4276836,10.179.210.188,104.29.145.195,14610,6667,HTTP,1215,64,16,data_exfiltration
1742704094.5518897,10.179.210.188,104.29.145.195,24125,6667,TCP,1334,64,16,data_exfiltration
1742704094.6829243,10.179.210.188,104.29.145.195,47714,6667,HTTPS,1346,64,16,data_exfiltration
1742704097.14776,198.51.100.47,10.0.0.84,47413,445,SMB,396,64,16,brute_force
1742704097.3094673,192.168.1.162,198.51.100.81,27268,53,DNS,117,64,,suspicious_dns
1742704097.6012354,198.51.100.47,10.0.0.84,36132,445,SMB,492,64,16,brute_force
1742704097.6164918,198.51.100.47,10.0.0.84,13569,445,SMB,317,64,16,brute_force
1742704101.833979,10.179.210.188,104.29.145.195,10527,6667,TCP,1451,64,16,data_exfiltration
1742704105.070918,198.51.100.47,10.0.0.84,41256,445,SMB,428,64,16,brute_force
1742704105.0721583,198.51.100.47,10.0.0.84,60369,445,SMB,316,64,16,brute_force
1742704105.6471968,10.179.210.188,104.29.145.195,54770,6667,HTTPS,1448,64,16,data_exfiltration
1742704105.9684534,10.179.210.188,104.29.145.195,23059,6667,TCP,1215,64,16,data_exfiltration
1742704106.096841,198.51.100.47,10.0.0.84,22552,445,SMB,162,64,16,brute_force
1742704106.3672137,198.51.100.47,10.0.0.84,23291,445,SMB,264,64,16,brute_force
1742704106.941374,198.51.100.47,10.0.0.84,33358,445,SMB,418,64,16,brute_force
1742704107.1374483,10.179.210.188,104.29.145.195,62876,6667,HTTPS,1418,64,16,data_exfiltration
1742704108.4367552,192.168.1.162,8.8.8.8,19541,53,DNS,419,64,,suspicious_dns
1742704108.8707557,198.51.100.47,10.0.0.84,32446,445,SMB,390,64,16,brute_force
1742704108.999474,192.168.1.162,1.1.1.1,32360,53,DNS,474,64,,suspicious_dns
1742704109.1468396,192.168.1.162,1.1.1.1,15472,53,DNS,444,64,,suspicious_dns
1742704111.9409742,198.51.100.47,10.0.0.84,35377,445,SMB,170,64,16,brute_force
1742704112.9019573,10.179.210.188,104.29.145.195,13119,6667,HTTPS,1302,64,16,data_exfiltration
1742704113.8220773,10.179.210.188,104.29.145.195,31316,6667,HTTPS,1222,64,16,data_exfiltration
1742704114.2656627,10.179.210.188,104.29.145.195,22118,6667,TCP,1384,64,16,data_exfiltration
1742704114.4379401,198.51.100.47,10.0.0.84,53125,445,SMB,154,64,16,brute_force
1742704114.7602549,10.179.210.188,104.29.145.195,16835,6667,HTTPS,1430,64,16,data_exfiltration
1742704115.5447452,198.51.100.47,10.0.0.84,35172,445,SMB,425,64,16,brute_force
1742704115.674558,198.51.100.47,10.0.0.84,48682,445,SMB,453,64,16,brute_force
1742704117.5136263,10.179.210.188,104.29.145.195,41025,6667,TCP,1268,64,16,data_exfiltration
1742704118.7109313,198.51.100.47,10.0.0.84,13267,445,SMB,483,64,16,brute_force
1742704119.0903504,198.51.100.47,10.0.0.84,64435,445,SMB,286,64,16,brute_force
1742704119.5623221,192.168.1.162,198.51.100.81,55887,53,DNS,74,64,,suspicious_dns
1742704121.2937043,198.51.100.47,10.0.0.84,33201,445,SMB,187,64,16,brute_force
1742704121.903346,10.179.210.188,104.29.145.195,30332,6667,HTTPS,1488,64,16,data_exfiltration
1742704122.1515112,10.179.210.188,104.29.145.195,37605,6667,HTTPS,1211,64,16,data_exfiltration
1742704122.346643,198.51.100.47,10.0.0.84,28333,445,SMB,494,64,16,brute_force
1742704122.8033748,198.51.100.47,10.0.0.84,24621,445,SMB,241,64,16,brute_force
1742704124.3977325,10.179.210.188,104.29.145.195,43595,6667,HTTPS,1390,64,16,data_exfiltration
1742704126.3589988,192.168.1.162,8.8.8.8,32137,53,DNS,73,64,,suspicious_dns
1742704127.3241534,198.51.100.47,10.0.0.84,57262,445,SMB,357,64,16,brute_force
1742704127.3932672,192.168.1.162,1.1.1.1,23119,53,DNS,327,64,,suspicious_dns
1742704128.0551884,198.51.100.47,10.0.0.84,35782,445,SMB,178,64,16,brute_force
1742704129.0689015,198.51.100.47,10.0.0.84,13885,445,SMB,161,64,16,brute_force
1742704129.7851276,192.168.1.162,198.51.100.81,31630,53,DNS,357,64,,suspicious_dns
1742704129.964743,192.168.1.162,198.51.100.81,44544,53,DNS,67,64,,suspicious_dns
1742704130.73835,198.51.100.47,10.0.0.84,50243,445,SMB,111,64,16,brute_force
1742704131.8181577,198.51.100.47,10.0.0.84,28566,445,SMB,497,64,16,brute_force
1742704133.0094082,10.179.210.188,104.29.145.195,36232,6667,TCP,1422,64,16,data_exfiltration
1742704133.0893373,198.51.100.47,10.0.0.84,56540,445,SMB,422,64,16,brute_force
1742704139.3772457,10.179.210.188,104.29.145.195,65065,6667,TCP,1388,64,16,data_exfiltration
1742704143.1276262,198.51.100.47,10.0.0.84,10461,445,SMB,296,64,16,brute_force
1742704143.6585045,198.51.100.47,10.0.0.84,35959,445,SMB,471,64,16,brute_force
1742704144.489678,198.51.100.47,10.0.0.84,35001,445,SMB,102,64,16,brute_force
1742704145.0747721,10.179.210.188,104.29.145.195,25016,6667,HTTPS,1299,64,16,data_exfiltration
1742704145.650116,192.168.1.162,8.8.8.8,11800,53,DNS,377,64,,suspicious_dns
1742704145.7625349,198.51.100.47,10.0.0.84,58291,445,SMB,158,64,16,brute_force
1742704146.8002896,198.51.100.47,10.0.0.84,10274,445,SMB,427,64,16,brute_force
1742704146.8577754,10.179.210.188,104.29.145.195,59898,6667,HTTP,1330,64,16,data_exfiltration
1742704147.9922903,192.168.1.162,198.51.100.81,64369,53,DNS,468,64,,suspicious_dns
1742704149.4662833,198.51.100.47,10.0.0.84,58841,445,SMB,139,64,16,brute_force
1742704149.6879013,198.51.100.47,10.0.0.84,52147,445,SMB,413,64,16,brute_force
1742704151.418778,192.168.1.162,198.51.100.81,43286,53,DNS,119,64,,suspicious_dns
1742704151.5953398,10.179.210.188,104.29.145.195,49765,6667,HTTPS,1398,64,16,data_exfiltration
1742704155.1648097,198.51.100.47,10.0.0.84,54661,445,SMB,398,64,16,brute_force
1742704155.4685612,198.51.100.47,10.0.0.84,37697,445,SMB,158,64,16,brute_force
1742704155.5775046,10.179.210.188,104.29.145.195,38872,6667,HTTPS,1408,64,16,data_exfiltration
1742704156.1733272,198.51.100.47,10.0.0.84,45366,445,SMB,179,64,16,brute_force
1742704156.282279,198.51.100.47,10.0.0.84,33676,445,SMB,325,64,16,brute_force
1742704156.3921964,10.179.210.188,104.29.145.195,15525,6667,HTTPS,1272,64,16,data_exfiltration
1742704156.8122902,192.168.1.162,8.8.8.8,62013,53,DNS,88,64,,suspicious_dns
1742704157.125436,10.179.210.188,104.29.145.195,51665,6667,TCP,1496,64,16,data_exfiltration
1742704158.119199,10.179.210.188,104.29.145.195,47813,6667,HTTP,1490,64,16,data_exfiltration
1742704159.0808542,198.51.100.47,10.0.0.84,48442,445,SMB,251,64,16,brute_force
1742704159.4319463,10.179.210.188,104.29.145.195,57750,6667,HTTP,1245,64,16,data_exfiltration
1742704159.7837143,198.51.100.47,10.0.0.84,20019,445,SMB,111,64,16,brute_force
1742704159.9229538,198.51.100.47,10.0.0.84,12239,445,SMB,419,64,16,brute_force
1742704160.0242925,10.179.210.188,104.29.145.195,14821,6667,HTTPS,1279,64,16,data_exfiltration
1742704161.3067205,192.168.1.162,8.8.8.8,56030,53,DNS,489,64,,suspicious_dns
1742704161.8398597,198.51.100.47,10.0.0.84,46747,445,SMB,120,64,16,brute_force
1742704162.1121647,198.51.100.47,10.0.0.84,52047,445,SMB,210,64,16,brute_force
1742704162.676288,198.51.100.47,10.0.0.84,26303,445,SMB,221,64,16,brute_force
1742704164.2452655,10.179.210.188,104.29.145.195,61054,6667,TCP,1203,64,16,data_exfiltration
1742704165.1830554,198.51.100.47,10.0.0.84,38036,445,SMB,139,64,16,brute_force
1742704166.9314947,192.168.1.162,198.51.100.81,58577,53,DNS,313,64,,suspicious_dns
1742704167.2027507,198.51.100.47,10.0.0.84,19601,445,SMB,235,64,16,brute_force
1742704167.2838767,198.51.100.47,10.0.0.84,13726,445,SMB,196,64,16,brute_force
1742704167.8737662,192.168.1.162,198.51.100.81,58566,53,DNS,94,64,,suspicious_dns
1742704168.2882962,10.179.210.188,104.29.145.195,46572,6667,HTTP,1226,64,16,data_exfiltration
1742704169.626779,192.168.1.162,8.8.8.8,14068,53,DNS,326,64,,suspicious_dns
1742704169.9286084,192.168.1.162,1.1.1.1,58557,53,DNS,72,64,,suspicious_dns
1742704170.280051,10.179.210.188,104.29.145.195,17972,6667,HTTPS,1312,64,16,data_exfiltration
1742704170.381514,198.51.100.47,10.0.0.84,61033,445,SMB,471,64,16,brute_force
1742704171.1302745,192.168.1.162,198.51.100.81,64134,53,DNS,304,64,,suspicious_dns
1742704171.8177338,192.168.1.162,8.8.8.8,29988,53,DNS,475,64,,suspicious_dns
1742704173.7684596,198.51.100.47,10.0.0.84,44795,445,SMB,141,64,16,brute_force
1742704175.8987596,198.51.100.47,10.0.0.84,29991,445,SMB,224,64,16,brute_force
1742704176.8407056,192.168.1.162,8.8.8.8,27311,53,DNS,118,64,,suspicious_dns
1742704178.7753084,198.51.100.47,10.0.0.84,54736,445,SMB,376,64,16,brute_force
1742704179.5652845,198.51.100.47,10.0.0.84,22735,445,SMB,308,64,16,brute_force
1742704180.8655283,198.51.100.47,10.0.0.84,10357,445,SMB,113,64,16,brute_force
1742704182.3613303,10.179.210.188,104.29.145.195,58239,6667,HTTPS,1252,64,16,data_exfiltration
1742704182.6738188,10.179.210.188,104.29.145.195,22078,6667,HTTP,1487,64,16,data_exfiltration
1742704184.681694,198.51.100.47,10.0.0.84,29139,445,SMB,427,64,16,brute_force
1742704185.7253413,192.168.1.162,1.1.1.1,41780,53,DNS,92,64,,suspicious_dns
1742704186.4852033,10.179.210.188,104.29.145.195,54947,6667,HTTP,1384,64,16,data_exfiltration
1742704187.6610124,198.51.100.47,10.0.0.84,53417,445,SMB,150,64,16,brute_force
1742704190.450417,10.179.210.188,104.29.145.195,56417,6667,HTTPS,1314,64,16,data_exfiltration
1742704190.485847,192.168.1.162,8.8.8.8,35335,53,DNS,101,64,,suspicious_dns
1742704192.1353889,192.168.1.162,198.51.100.81,25179,53,DNS,73,64,,suspicious_dns
1742704193.227083,198.51.100.47,10.0.0.84,11571,445,SMB,287,64,16,brute_force
1742704196.3423839,198.51.100.47,10.0.0.84,40970,445,SMB,431,64,16,brute_force
1742704197.2556465,198.51.100.47,10.0.0.84,44396,445,SMB,398,64,16,brute_force
1742704197.3507113,198.51.100.47,10.0.0.84,32480,445,SMB,393,64,16,brute_force
1742704198.5012028,10.179.210.188,104.29.145.195,11727,6667,HTTP,1475,64,16,data_exfiltration
1742704199.2534168,198.51.100.47,10.0.0.84,28431,445,SMB,458,64,16,brute_force
1742704200.0974646,198.51.100.47,10.0.0.84,59352,445,SMB,403,64,16,brute_force
1742704200.8806682,198.51.100.47,10.0.0.84,33016,445,SMB,498,64,16,brute_force
1742704202.9684665,198.51.100.47,10.0.0.84,17094,445,SMB,180,64,16,brute_force
1742704203.1122985,198.51.100.47,10.0.0.84,37877,445,SMB,196,64,16,brute_force
1742704209.6700985,198.51.100.47,10.0.0.84,23734,445,SMB,120,64,16,brute_force
1742704209.7586656,198.51.100.47,10.0.0.84,33445,445,SMB,304,64,16,brute_force
1742704212.3673859,10.179.210.188,104.29.145.195,36034,6667,TCP,1354,64,16,data_exfiltration
1742704213.8218896,198.51.100.47,10.0.0.84,53420,445,SMB,446,64,16,brute_force
1742704216.4713054,10.179.210.188,104.29.145.195,46574,6667,TCP,1239,64,16,data_exfiltration
1742704217.6700175,10.179.210.188,104.29.145.195,46343,6667,HTTPS,1430,64,16,data_exfiltration
1742704217.9667802,198.51.100.47,10.0.0.84,18778,445,SMB,474,64,16,brute_force
1742704218.8307953,198.51.100.47,10.0.0.84,15439,445,SMB,258,64,16,brute_force
1742704218.9725435,192.168.1.162,8.8.8.8,34298,53,DNS,84,64,,suspicious_dns
1742704219.52962,192.168.1.162,1.1.1.1,22531,53,DNS,105,64,,suspicious_dns
1742704223.914188,198.51.100.47,10.0.0.84,14920,445,SMB,483,64,16,brute_force
1742704224.7942312,10.179.210.188,104.29.145.195,43683,6667,HTTP,1369,64,16,data_exfiltration
